trial	value
1384	3.1242774566474
1385	3.09314079422383
1386	3.14862914862915
1387	3.15789473684211
1388	3.15850144092219
1389	3.19942404607631
1390	3.07338129496403
1391	3.10280373831776
1392	3.19827586206897
1393	3.13280689160086
1394	3.14203730272597
1395	3.04229390681004
1396	3.06876790830946
1397	3.09520400858984
1398	3.06723891273248
1399	3.22516082916369
1400	3.13428571428571
1401	3.12348322626695
1402	3.08131241084165
1403	3.08766928011404
1404	3.07122507122507
1405	2.98078291814947
1406	3.05832147937411
1407	3.1499644633973
1408	3.1875
1409	3.11426543647977
1410	3.21985815602837
1411	3.04464918497519
1412	3.15297450424929
1413	3.15357395612173
1414	3.1004243281471
1415	3.04452296819788
1416	3.09887005649718
1417	3.22088920254058
1418	3.11424541607898
1419	3.13178294573643
1420	3.16619718309859
1421	3.09641097818438
1422	3.15330520393812
1423	3.14265635980323
1424	3.14887640449438
1425	3.1719298245614
1426	3.11921458625526
1427	3.25718290119131
1428	3.10644257703081
1429	3.12666200139958
1430	3.16363636363636
1431	3.11390635918938
1432	3.13966480446927
1433	3.15980460572226
1434	3.20223152022315
1435	3.1191637630662
1436	3.10306406685237
1437	3.18162839248434
1438	3.15994436717663
1439	3.19666435024322
1440	3.10555555555556
1441	3.15058986814712
1442	3.15950069348128
1443	3.19057519057519
1444	3.19667590027701
1445	3.08650519031142
1446	3.15352697095436
1447	3.13476157567381
1448	3.09116022099448
1449	3.18012422360248
1450	3.14758620689655
1451	3.11233631977946
1452	3.11019283746556
1453	3.13007570543703
1454	3.19119669876204
1455	3.15601374570447
1456	3.20054945054945
1457	3.13520933424846
1458	3.17146776406036
1459	3.17751884852639
1460	3.12054794520548
1461	3.17590691307324
1462	3.17373461012312
1463	3.11688311688312
1464	3.11748633879781
1465	3.12081911262799
1466	3.12141882673943
1467	3.11111111111111
1468	3.14713896457766
1469	3.12593601089176
1470	3.17823129251701
1471	3.13800135961931
1472	3.20923913043478
1473	3.17990495587237
1474	3.12075983717775
1475	3.05627118644068
1476	3.10569105691057
1477	3.2552471225457
1478	3.05006765899865
1479	3.10750507099391
1480	3.18918918918919
1481	3.17083051991897
1482	3.14439946018893
1483	3.17464598786244
1484	3.14016172506739
1485	3.14882154882155
1486	3.16823687752355
1487	3.09078681909886
1488	3.15591397849462
1489	3.16991269308261
1490	3.22953020134228
1491	3.12273641851107
1492	3.18498659517426
1493	3.15070328198259
1494	3.10575635876841
1495	3.11705685618729
1496	3.20588235294118
1497	3.12892451569806
1498	3.11348464619493
1499	3.13275517011341
1500	3.20266666666667
1501	3.15789473684211
1502	3.19041278295606
1503	3.19627411842981
1504	3.13297872340426
1505	3.15747508305648
1506	3.13678618857902
1507	3.1506303915063
1508	3.10079575596817
1509	3.11729622266402
1510	3.1364238410596
1511	3.21641297154203
1512	3.23809523809524
1513	3.1645736946464
1514	3.12813738441215
1515	3.0996699669967
1516	3.19525065963061
1517	3.15622940013184
1518	3.12516469038208
1519	3.02830809743252
1520	3.15526315789474
1521	3.2189349112426
1522	3.11957950065703
1523	3.14379514116875
1524	3.11023622047244
1525	3.14491803278689
1526	3.14023591087811
1527	3.0988867059594
1528	3.15706806282722
1529	3.21255722694572
1530	3.18954248366013
1531	3.08556499020248
1532	3.06266318537859
1533	3.16503587736464
1534	3.13168187744459
1535	3.19739413680782
1536	3.22916666666667
1537	3.13077423552375
1538	3.15994798439532
1539	3.13450292397661
1540	3.15584415584416
1541	3.14860480207657
1542	3.10765239948119
1543	3.20674011665587
1544	3.17098445595855
1545	3.07831715210356
1546	3.16946959896507
1547	3.180349062702
1548	3.09560723514212
1549	3.12459651387992
1550	3.15354838709677
1551	3.16698903932947
1552	3.14175257731959
1553	3.1448808757244
1554	3.11969111969112
1555	3.18199356913183
1556	3.21850899742931
1557	3.17276814386641
1558	3.12965340179718
1559	3.23540731237973
1560	3.15897435897436
1561	3.23382447149263
1562	3.14468629961588
1563	3.05822136916187
1564	3.08695652173913
1565	3.12076677316294
1566	3.15964240102171
1567	3.12444160816847
1568	3.14795918367347
1569	3.11790949649458
1570	3.17707006369427
1571	3.16740929344367
1572	3.15521628498728
1573	3.15575333757152
1574	3.14104193138501
1575	3.14412698412698
1576	3.12690355329949
1577	3.14774889029803
1578	3.14828897338403
1579	3.16402786573781
1580	3.09113924050633
1581	3.06388361796331
1582	3.20606826801517
1583	3.14592545799116
1584	3.16666666666667
1585	3.15457413249211
1586	3.1500630517024
1587	3.18588531821046
1588	3.12594458438287
1589	3.18942731277533
1590	3.12704402515723
1591	3.1703331238215
1592	3.10804020100502
1593	3.1713747645951
1594	3.14930991217064
1595	3.17742946708464
1596	3.10526315789474
1597	3.08077645585473
1598	3.16645807259074
1599	3.16948092557849
1600	3.085
1601	3.14303560274828
1602	3.17353308364544
1603	3.15658140985652
1604	3.1072319201995
1605	3.20249221183801
1606	3.22291407222914
1607	3.12632233976353
1608	3.07462686567164
1609	3.14481044126787
1610	3.14037267080745
1611	3.16821849782744
1612	3.20595533498759
1613	3.14445133292002
1614	3.12515489467162
1615	3.06130030959752
1616	3.12871287128713
1617	3.17377860235003
1618	3.16687268232386
1619	3.17726991970352
1620	3.07901234567901
1621	3.13140037014189
1622	3.15659679408138
1623	3.14232902033272
1624	3.11576354679803
1625	3.16553846153846
1626	3.24723247232472
1627	3.13460356484327
1628	3.18427518427518
1629	3.14057704112953
1630	3.08220858895706
1631	3.17596566523605
1632	3.18627450980392
1633	3.12063686466626
1634	3.22643818849449
1635	3.12905198776758
1636	3.12224938875306
1637	3.17898594990837
1638	3.22832722832723
1639	3.1555826723612
1640	3.18536585365854
1641	3.15904936014625
1642	3.10109622411693
1643	3.11381618989653
1644	3.16058394160584
1645	3.12948328267477
1646	3.17861482381531
1647	3.14025500910747
1648	3.13106796116505
1649	3.21892055791389
1650	3.11030303030303
1651	3.11811023622047
1652	3.16707021791768
1653	3.1264367816092
1654	3.18742442563482
1655	3.13716012084592
1656	3.11111111111111
1657	3.10681955340978
1658	3.14113389626056
1659	3.20675105485232
1660	3.17349397590361
1661	3.11619506321493
1662	3.11432009626955
1663	3.09561034275406
1664	3.08653846153846
1665	3.13993993993994
1666	3.14285714285714
1667	3.14817036592681
1668	3.18465227817746
1669	3.24266027561414
1670	3.23353293413174
1671	3.12866546977858
1672	3.09808612440191
1673	3.11297071129707
1674	3.11111111111111
1675	3.15940298507463
1676	3.1145584725537
1677	3.13416815742397
1678	3.11799761620977
1679	3.18522930315664
1680	3.11904761904762
1681	3.17906008328376
1682	3.15576694411415
1683	3.15626856803327
1684	3.18289786223278
1685	3.13115727002967
1686	3.10083036773428
1687	3.16538233550682
1688	3.17772511848341
1689	3.11426879810539
1690	3.18579881656805
1691	3.12477823772915
1692	3.08747044917258
1693	3.14707619610159
1694	3.15466351829988
1695	3.1976401179941
1696	3.10141509433962
1697	3.09958750736594
1698	3.13309776207303
1699	3.13360800470865
1700	3.16
1701	3.15579071134627
1702	3.12103407755582
1703	3.08866705813271
1704	3.11971830985915
1705	3.1366568914956
1706	3.17702227432591
1707	3.20562390158172
1708	3.17564402810304
1709	3.14569923932124
1710	3.12514619883041
1711	3.20981881940386
1712	3.19859813084112
1713	3.11033274956217
1714	3.11785297549592
1715	3.13236151603499
1716	3.14452214452214
1717	3.13570180547467
1718	3.20139697322468
1719	3.16695753344968
1720	3.06976744186047
1721	3.13538640325392
1722	3.1753774680604
1723	3.22228670922809
1724	3.11136890951276
1725	3.15130434782609
1726	3.15643105446118
1727	3.13375796178344
1728	3.14583333333333
1729	3.16714864083285
1730	3.13063583815029
1731	3.11958405545927
1732	3.1431870669746
1733	3.17599538372764
1734	3.13264129181084
1735	3.13314121037464
1736	3.11290322580645
1737	3.12262521588946
1738	3.07249712313003
1739	3.14203565267395
1740	3.13563218390805
1741	3.12464101091327
1742	3.15499425947187
1743	3.18531267928858
1744	3.11238532110092
1745	3.13123209169054
1746	3.16380297823597
1747	3.18030910131654
1748	3.16704805491991
1749	3.09205260148656
1750	3.15428571428571
1751	3.15933752141633
1752	3.10502283105023
1753	3.18083285795779
1754	3.20410490307868
1755	3.14529914529915
1756	3.14123006833713
1757	3.13033579965851
1758	3.04209328782708
1759	3.15179079022172
1760	3.15227272727273
1761	3.09823963657013
1762	3.09875141884222
1763	3.21724333522405
1764	3.1609977324263
1765	3.2
1766	3.0713476783692
1767	3.15789473684211
1768	3.12217194570136
1769	3.1656302996043
1770	3.10734463276836
1771	3.13946922642575
1772	3.10835214446953
1773	3.07952622673435
1774	3.12514092446449
1775	3.10760563380282
1776	3.17342342342342
1777	3.18514350028137
1778	3.18110236220472
1779	3.14109050028106
1780	3.10786516853933
1781	3.08590679393599
1782	3.11784511784512
1783	3.13404374649467
1784	3.15919282511211
1785	3.27619047619048
1786	3.1444568868981
1787	3.06659205372132
1788	3.1744966442953
1789	3.16154276131917
1790	3.12625698324022
1791	3.10664433277499
1792	3.11383928571429
1793	3.12994980479643
1794	3.17502787068004
1795	3.09972144846797
1796	3.12026726057906
1797	3.13188647746244
1798	3.18576195773081
1799	3.10839355197332
1800	3.18666666666667
1801	3.13825652415325
1802	3.13651498335183
1803	3.10149750415973
1804	3.1019955654102
1805	3.10027700831025
1806	3.22702104097453
1807	3.11676812396237
1808	3.13716814159292
1809	3.12658927584301
1810	3.16022099447514
1811	3.14964108227499
1812	3.19426048565121
1813	3.09542195256481
1814	3.09592061742007
1815	3.10523415977961
1816	3.16519823788546
1817	3.10842047330765
1818	3.13751375137514
1819	3.15557998900495
1820	3.14505494505494
1821	3.20922570016474
1822	3.10428100987925
1823	3.14207350521119
1824	3.14254385964912
1825	3.09260273972603
1826	3.2092004381161
1827	3.12205801860974
1828	3.14442013129103
1829	3.13613996719519
1830	3.16502732240437
1831	3.14363735663572
1832	3.1353711790393
1833	3.13584288052373
1834	3.08396946564885
1835	3.13242506811989
1836	3.13943355119826
1837	3.09853021230267
1838	3.14254624591948
1839	3.11908646003263
1840	3.13478260869565
1841	3.17001629549158
1842	3.1357220412595
1843	3.12099837221921
1844	3.19305856832972
1845	3.11111111111111
1846	3.12242686890574
1847	3.12073632918246
1848	3.16450216450216
1849	3.1887506760411
1850	3.14810810810811
1851	3.17233927606699
1852	3.20302375809935
1853	3.11494873178629
1854	3.15210355987055
1855	3.11374663072776
1856	3.14870689655172
1857	3.14270328486807
1858	3.11087190527449
1859	3.1866594943518
1860	3.08817204301075
1861	3.11875335840946
1862	3.13856068743287
1863	3.18196457326892
1864	3.15450643776824
1865	3.17426273458445
1866	3.10825294748124
1867	3.15372254954472
1868	3.16488222698073
1869	3.15676832530765
1870	3.10160427807487
1871	3.1256012827365
1872	3.12179487179487
1873	3.16070475173518
1874	3.00960512273212
1875	3.1616
1876	3.20255863539446
1877	3.21790090570059
1878	3.17145899893504
1879	3.14422565194252
1880	3.1468085106383
1881	3.16002126528442
1882	3.11583421891605
1883	3.19490175252257
1884	3.1380042462845
1885	3.1236074270557
1886	3.08377518557794
1887	3.0863804981452
1888	3.15466101694915
1889	3.12758073054526
1890	3.16190476190476
1891	3.14119513484929
1892	3.15221987315011
1893	3.12519809825674
1894	3.16578669482577
1895	3.14089709762533
1896	3.19620253164557
1897	3.19662625197681
1898	3.1422550052687
1899	3.09636650868878
1900	3.10315789473684
1901	3.14150447133088
1902	3.15878023133544
1903	3.07304256437204
1904	3.17857142857143
1905	3.13280839895013
1906	3.11227701993704
1907	3.16727844782381
1908	3.15303983228512
1909	3.15348349921425
1910	3.15602094240838
1911	3.09576138147567
1912	3.13807531380753
1913	3.19916361735494
1914	3.10135841170324
1915	3.15822454308094
1916	3.1419624217119
1917	3.06520605112154
1918	3.19082377476538
1919	3.14747264200104
1920	3.15208333333333
1921	3.15460697553358
1922	3.16753381893861
1923	3.17836713468539
1924	3.19334719334719
1925	3.14597402597403
1926	3.12564901349948
1927	3.05552672548002
1928	3.18464730290456
1929	3.16433385173665
1930	3.16062176165803
1931	3.14862765406525
1932	3.10144927536232
1933	3.17847904811174
1934	3.13753877973113
1935	3.17105943152455
1936	3.11570247933884
1937	3.15332989158493
1938	3.17647058823529
1939	3.13769984528107
1940	3.1340206185567
1941	3.12416280267903
1942	3.16374871266735
1943	3.09830159547092
1944	3.15020576131687
1945	3.10745501285347
1946	3.17985611510791
1947	3.14740626605033
1948	3.17248459958932
1949	3.13596716264751
1950	3.08512820512821
1951	3.12045105074321
1952	3.14959016393443
1953	3.10906298003072
1954	3.13203684749232
1955	3.16521739130435
1956	3.21676891615542
1957	3.21716913643332
1958	3.14811031664964
1959	3.19959162838183
1960	3.14489795918367
1961	3.13309535951045
1962	3.17838939857288
1963	3.09730005094243
1964	3.10590631364562
1965	3.1470737913486
1966	3.06612410986775
1967	3.13370615149975
1968	3.07520325203252
1969	3.25647536820721
1970	3.11065989847716
1971	3.10705225773719
1972	3.12576064908722
1973	3.16472377090725
1974	3.1063829787234
1975	3.11493670886076
1976	3.08906882591093
1977	3.09559939301973
1978	3.12032355915066
1979	3.12076806467913
1980	3.14141414141414
1981	3.13175164058556
1982	3.2108980827447
1983	3.10035300050429
1984	3.16935483870968
1985	3.0367758186398
1986	3.19033232628399
1987	3.14242576748868
1988	3.1569416498994
1989	3.08094519859226
1990	3.10552763819095
1991	3.16423907584129
1992	3.13855421686747
1993	3.13095835423984
1994	3.16349047141424
1995	3.15187969924812
1996	3.15831663326653
1997	3.15272909364046
1998	3.13913913913914
1999	3.17958979489745
2000	3.164
2001	3.13243378310845
2002	3.16083916083916
2003	3.12930604093859
2004	3.19161676646707
2005	3.25586034912718
2006	3.12063808574277
2007	3.16691579471849
2008	3.14342629482072
2009	3.17570930811349
2010	3.16019900497512
2011	3.07906514172054
2012	3.08946322067594
2013	3.11177347242921
2014	3.14200595829196
2015	3.15037220843672
2016	3.2202380952381
2017	3.18691125433813
2018	3.07234886025768
2019	3.1421495789995
2020	3.15841584158416
2021	3.08164275111331
2022	3.09594460929772
2023	3.10627780523974
2024	3.11067193675889
2025	3.14074074074074
2026	3.19447186574531
2027	3.05870744943266
2028	3.21104536489152
2029	3.16214884179399
2030	3.11330049261084
2031	3.12161496799606
2032	3.16732283464567
2033	3.10280373831776
2034	3.13077679449361
2035	3.19017199017199
2036	3.16306483300589
2037	3.09671084928817
2038	3.18155053974485
2039	3.16037273173124
2040	3.15294117647059
2041	3.11219990200882
2042	3.13809990205681
2043	3.15614292706804
2044	3.13894324853229
2045	3.119804400978
2046	3.14760508308895
2047	3.12848070346849
2048	3.115234375
2049	3.1469009272816
2050	3.09268292682927
2051	3.13798147245246
2052	3.16569200779727
2053	3.15830491962981
2054	3.21324245374878
2055	3.13187347931873
2056	3.13424124513619
2057	3.1249392318911
2058	3.14285714285714
2059	3.14715881495872
2060	3.05631067961165
2061	3.13245997088792
2062	3.19107662463628
2063	3.1778962675715
2064	3.10271317829457
2065	3.18062953995157
2066	3.11326234269119
2067	3.10788582486696
2068	3.10058027079304
2069	3.09714838086032
2070	3.15169082125604
2071	3.19459198454853
2072	3.13320463320463
2073	3.14905933429812
2074	3.14368370298939
2075	3.12867469879518
2076	3.11946050096339
2077	3.13529128550794
2078	3.09335899903754
2079	3.08994708994709
2080	3.18461538461538
2081	3.09658817876021
2082	3.12776176753122
2083	3.12818050888142
2084	3.11324376199616
2085	3.18273381294964
2086	3.08724832214765
2087	3.10301868711069
2088	3.13793103448276
2089	3.11153662039253
2090	3.1177033492823
2091	3.16594930655189
2092	3.11089866156788
2093	3.19159101767797
2094	3.14231136580707
2095	3.15990453460621
2096	3.1087786259542
2097	3.12637100619933
2098	3.15729265967588
2099	3.13673177703668
2100	3.07238095238095
2101	3.18705378391242
2102	3.18173168411037
2103	3.12505943889681
2104	3.11406844106464
2105	3.13729216152019
2106	3.14909781576448
2107	3.15140009492169
2108	3.08349146110057
2109	3.15979137031769
2110	3.12796208530806
2111	3.1852202747513
2112	3.12878787878788
2113	3.15380974917179
2114	3.09744560075686
2115	3.05626477541371
2116	3.09262759924386
2117	3.22720831365139
2118	3.22379603399433
2119	3.14865502595564
2120	3.17924528301887
2121	3.13248467703913
2122	3.20452403393025
2123	3.09938765897315
2124	3.16007532956686
2125	3.136
2126	3.2173095014111
2127	3.11800658204043
2128	3.15789473684211
2129	3.09441052137154
2130	3.09107981220657
2131	3.17409666823088
2132	3.1031894934334
2133	3.13173933427098
2134	3.16588566073102
2135	3.11381733021077
2136	3.12734082397004
2137	3.12026204960225
2138	3.16183348924228
2139	3.1846657316503
2140	3.13271028037383
2141	3.15553479682391
2142	3.1484593837535
2143	3.15258982734484
2144	3.18283582089552
2145	3.10489510489511
2146	3.06057781919851
2147	3.12435957149511
2148	3.16945996275605
2149	3.16053978594695
2150	3.16093023255814
2151	3.11668991166899
2152	3.13754646840149
2153	3.09335810496981
2154	3.12534818941504
2155	3.15730858468677
2156	3.15769944341373
2157	3.15438108484006
2158	3.16033364226135
2159	3.2292728114868
2160	3.15555555555556
2161	3.1004164738547
2162	3.13783533765032
2163	3.14378178455848
2164	3.15157116451017
2165	3.11870669745958
2166	3.15420129270545
2167	3.03830179972312
2168	3.14206642066421
2169	3.17196864914707
2170	3.12626728110599
2171	3.08613542146476
2172	3.13627992633517
2173	3.17901518637828
2174	3.1113155473781
2175	3.14114942528736
2176	3.10661764705882
2177	3.12723932016537
2178	3.1386593204775
2179	3.09499770536944
2180	3.17247706422018
2181	3.14351215038973
2182	3.22456461961503
2183	3.13696747595053
2184	3.11721611721612
2185	3.17803203661327
2186	3.12717291857274
2187	3.12208504801097
2188	3.16270566727605
2189	3.20146185472819
2190	3.08493150684932
2191	3.10543130990415
2192	3.14051094890511
2193	3.13178294573643
2194	3.13400182315406
2195	3.15808656036446
2196	3.13114754098361
2197	3.18070095584888
2198	3.16651501364877
2199	3.13778990450205
2200	3.16363636363636
2201	3.11313039527488
2202	3.13169845594914
2203	3.13935542442124
2204	3.23411978221416
2205	3.14739229024943
2206	3.14959202175884
2207	3.13004077933847
2208	3.10507246376812
2209	3.10366681756451
2210	3.10226244343891
2211	3.1352329262777
2212	3.17359855334539
2213	3.15228197017623
2214	3.18337850045167
2215	3.09345372460497
2216	3.08303249097473
2217	3.0978800180424
2218	3.13796212804328
2219	3.11671924290221
2220	3.12792792792793
2221	3.14092751013057
2222	3.16651665166517
2223	3.12730544309492
2224	3.17086330935252
2225	3.20539325842697
2226	3.18059299191375
2227	3.15761113605748
2228	3.15619389587074
2229	3.14759982054733
2230	3.15874439461883
2231	3.11967727476468
2232	3.13440860215054
2233	3.15808329601433
2234	3.07788719785139
2235	3.09261744966443
2236	3.21645796064401
2237	3.1721054984354
2238	3.15996425379803
2239	3.10853059401519
2240	3.1
2241	3.11289602855868
2242	3.2149866190901
2243	3.11903700401248
2244	3.14795008912656
2245	3.15723830734967
2246	3.15761353517364
2247	3.11526479750779
2248	3.15658362989324
2249	3.15695864828813
2250	3.13422222222222
2251	3.10617503331853
2252	3.14031971580817
2253	3.14602751886374
2254	3.18722271517303
2255	3.08115299334812
2256	3.18262411347518
2257	3.08728400531679
2258	3.1496899911426
2259	3.11642319610447
2260	3.14690265486726
2261	3.14020344980097
2262	3.14765694076039
2263	3.17277949624392
2264	3.08657243816254
2265	3.17174392935982
2266	3.14739629302736
2267	3.16894574327305
2268	3.1305114638448
2269	3.16967827236668
2270	3.13656387665198
2271	3.11933069132541
2272	3.15669014084507
2273	3.0849098108227
2274	3.16446789797713
2275	3.14021978021978
2276	3.10369068541301
2277	3.14800175669741
2278	3.08516242317823
2279	3.1154014918824
2280	3.15087719298246
2281	3.15826391933363
2282	3.16564417177914
2283	3.1239597021463
2284	3.17863397548161
2285	3.14223194748359
2286	3.09536307961505
2287	3.12199387844338
2288	3.14510489510489
2289	3.15596330275229
2290	3.12489082969432
2291	3.10432125709297
2292	3.18150087260035
2293	3.10859136502399
2294	3.22755013077594
2295	3.09716775599129
2296	3.16202090592334
2297	3.17457553330431
2298	3.17145343777198
2299	3.20835145715528
2300	3.10782608695652
2301	3.12907431551499
2302	3.12771503040834
2303	3.15588363004776
2304	3.23263888888889
2305	3.1531453362256
2306	3.16218560277537
2307	3.15387949718249
2308	3.16984402079723
2309	3.11130359462971
2310	3.23463203463203
2311	3.1311120726958
2312	3.23875432525952
2313	3.20968439256377
2314	3.18236819360415
2315	3.19136069114471
2316	3.12953367875648
2317	3.11091929218817
2318	3.16479723899914
2319	3.18413109098749
2320	3.18620689655172
2321	3.12623869021973
2322	3.15590008613264
2323	3.19586741282824
2324	3.18760757314974
2325	3.17935483870968
2326	3.17798796216681
2327	3.0941125913193
2328	3.16494845360825
2329	3.13782739373122
2330	3.19656652360515
2331	3.10939510939511
2332	3.18696397941681
2333	3.17702528932705
2334	3.17052270779777
2335	3.16916488222698
2336	3.12328767123288
2337	3.12879760376551
2338	3.14798973481608
2339	3.06284737067123
2340	3.15213675213675
2341	3.09953011533533
2342	3.15627668659266
2343	3.15322236448997
2344	3.11262798634812
2345	3.13859275053305
2346	3.14919011082694
2347	3.18023008095441
2348	3.16354344122658
2349	3.17581949765858
2350	3.17957446808511
2351	3.07954062101234
2352	3.13265306122449
2353	3.14492137696558
2354	3.08071367884452
2355	3.14225053078556
2356	3.20033955857385
2357	3.18370810352143
2358	3.10602205258694
2359	3.10131411615091
2360	3.12881355932203
2361	3.14443032613299
2362	3.12785774767146
2363	3.14684722809987
2364	3.11336717428088
2365	3.13742071881607
2366	3.15469146238377
2367	3.17025771018166
2368	3.15878378378378
2369	3.14563106796116
2370	3.1831223628692
2371	3.10923660902573
2372	3.11973018549747
2373	3.18246944795617
2374	3.14069081718618
2375	3.11242105263158
2376	3.13299663299663
2377	3.16365166175852
2378	3.1421362489487
2379	3.12736443883985
2380	3.09915966386555
2381	3.15665686686266
2382	3.11502938706969
2383	3.10029374737726
2384	3.1510067114094
2385	3.13626834381551
2386	3.16345347862531
2387	3.14537075827398
2388	3.14907872696817
2389	3.13101716199247
2390	3.1765690376569
2391	3.1685487243831
2392	3.14214046822742
2393	3.1776013372336
2394	3.10442773600668
2395	3.16826722338205
2396	3.12520868113523
2397	3.20734251147267
2398	3.08757297748123
2399	3.12463526469362
2400	3.11166666666667
2401	3.11703456892961
2402	3.11906744379684
2403	3.09945900957137
2404	3.12645590682196
2405	3.0985446985447
2406	3.16708229426434
2407	3.13751557955962
2408	3.15946843853821
2409	3.15483603154836
2410	3.11535269709544
2411	3.14724180837827
2412	3.2089552238806
2413	3.16121011189391
2414	3.17149958574979
2415	3.20165631469979
2416	3.15066225165563
2417	3.17252792718246
2418	3.15467328370554
2419	3.07565109549401
2420	3.13223140495868
2421	3.14580751755473
2422	3.10982658959538
2423	3.1795295088733
2424	3.11716171617162
2425	3.12907216494845
2426	3.10305028854081
2427	3.16275236918006
2428	3.14662273476112
2429	3.11568546727048
2430	3.12757201646091
2431	3.15919374742904
2432	3.17763157894737
2433	3.09083436087135
2434	3.17502054231717
2435	3.14250513347023
2436	3.16748768472906
2437	3.1103816167419
2438	3.17637407711239
2439	3.13735137351374
2440	3.16885245901639
2441	3.1691929537075
2442	3.1990171990172
2443	3.16496111338518
2444	3.14893617021277
2445	3.10020449897751
2446	3.08258381030253
2447	3.09767061708214
2448	3.08496732026144
2449	3.09840751327072
2450	3.12489795918367
2451	3.156262749898
2452	3.14192495921697
2453	3.10803098247044
2454	3.18663406682967
2455	3.15274949083503
2456	3.13843648208469
2457	3.14529914529915
2458	3.12937347436941
2459	3.18340788938593
2460	3.11707317073171
2461	3.10117838277123
2462	3.1340373679935
2463	3.19285424279334
2464	3.1461038961039
2465	3.15294117647059
2466	3.12246553122466
2467	3.16659910822862
2468	3.09724473257699
2469	3.12353179424868
2470	3.16761133603239
2471	3.17118575475516
2472	3.17152103559871
2473	3.15891629599676
2474	3.13823767178658
2475	3.13858585858586
2476	3.1421647819063
2477	3.16511909568026
2478	3.13801452784504
2479	3.15772488906817
2480	3.15806451612903
2481	3.1825876662636
2482	3.1248992747784
2483	3.10592025775272
2484	3.15619967793881
2485	3.18390342052314
2486	3.12148028962188
2487	3.17330116606353
2488	3.15594855305466
2489	3.16914423463238
2490	3.13574297188755
2491	3.15535929345644
2492	3.1669341894061
2493	3.18170878459687
2494	3.14194065757819
2495	3.16633266533066
2496	3.15384615384615
2497	3.07408890668803
2498	3.1128903122498
2499	3.12284913965586
2500	3.1248
2501	3.16993202718912
2502	3.15587529976019
2503	3.11146624051139
2504	3.185303514377
2505	3.14890219560878
2506	3.17956903431764
2507	3.19744714798564
2508	3.18341307814992
2509	3.09764846552411
2510	3.16494023904382
2511	3.09199522102748
2512	3.13535031847134
2513	3.17071229606049
2514	3.12171837708831
2515	3.15546719681909
2516	3.120826709062
2517	3.08144616607072
2518	3.17235901509134
2519	3.14092894005558
2520	3.14761904761905
2521	3.10829036096787
2522	3.10547184773989
2523	3.09948474038843
2524	3.15530903328051
2525	3.12237623762376
2526	3.11797307996833
2527	3.09774436090226
2528	3.08386075949367
2529	3.17121391854488
2530	3.16837944664032
2531	3.09126827340972
2532	3.16903633491311
2533	3.12356889064351
2534	3.12075769534333
2535	3.15739644970414
2536	3.21293375394322
2537	3.16752069373276
2538	3.17572892040977
2539	3.17762898779047
2540	3.13700787401575
2541	3.1404958677686
2542	3.18489378442172
2543	3.12386944553677
2544	3.10220125786164
2545	3.10726915520629
2546	3.15946582875098
2547	3.14409108755398
2548	3.11459968602826
2549	3.10396233817183
2550	3.11372549019608
2551	3.14386515092121
2552	3.19122257053292
2553	3.08029768899334
2554	3.17306186374315
2555	3.11389432485323
2556	3.15179968701095
2557	3.2225263981228
2558	3.17279124315872
2559	3.10902696365768
2560	3.1484375
2561	3.13471300273331
2562	3.11319281811085
2563	3.20717908700741
2564	3.14820592823713
2565	3.16413255360624
2566	3.15042868277475
2567	3.14141020646669
2568	3.16510903426791
2569	3.20280264694434
2570	3.14863813229572
2571	3.16141579152081
2572	3.1104199066874
2573	3.16517683637777
2574	3.14996114996115
2575	3.11611650485437
2576	3.17080745341615
2577	3.12301125339542
2578	3.12645461598138
2579	3.15936409461031
2580	3.11472868217054
2581	3.16311507167764
2582	3.10921766072812
2583	3.12659698025552
2584	3.1594427244582
2585	3.15976789168279
2586	3.138437741686
2587	3.1542327019714
2588	3.15455950540958
2589	3.14252607184241
2590	3.12895752895753
2591	3.1509069857198
2592	3.20061728395062
2593	3.15001928268415
2594	3.15497301464919
2595	3.15221579961464
2596	3.17257318952234
2597	3.12976511359261
2598	3.11470361816782
2599	3.17045017314352
2600	3.09846153846154
2601	3.14494425221069
2602	3.14527286702537
2603	3.14713791778717
2604	3.19508448540707
2605	3.2383877159309
2606	3.0729086722947
2607	3.12850019179133
2608	3.12269938650307
2609	3.15523188961288
2610	3.13563218390805
2611	3.14055917273075
2612	3.1791730474732
2613	3.13509376195943
2614	3.09257842387146
2615	3.15411089866157
2616	3.14831804281346
2617	3.13030187237295
2618	3.20091673032849
2619	3.16914852997327
2620	3.12519083969466
2621	3.19114841663487
2622	3.11823035850496
2623	3.13686618375905
2624	3.14634146341463
2625	3.11314285714286
2626	3.13632901751714
2627	3.17320137038447
2628	3.07914764079148
2629	3.12057816660327
2630	3.10114068441065
2631	3.12276700874192
2632	3.16717325227964
2633	3.08545385491834
2634	3.12376613515566
2635	3.1180265654649
2636	3.13050075872534
2637	3.10200985968904
2638	3.20242608036391
2639	3.18757104964002
2640	3.11969696969697
2641	3.08368042408179
2642	3.1551854655564
2643	3.19636776390465
2644	3.12556732223903
2645	3.10926275992439
2646	3.11262282690854
2647	3.13864752550057
2648	3.16918429003021
2649	3.19818799546999
2650	3.13207547169811
2651	3.11278762731045
2652	3.14328808446455
2653	3.14210327930645
2654	3.13941220798794
2655	3.15480225988701
2656	3.1460843373494
2657	3.11930748964998
2658	3.08653122648608
2659	3.09138773975179
