DISTANCE_mean,DISTANCE_sum,FREIGHT_mean,FREIGHT_sum,MAIL_mean,MAIL_sum,PASSENGERS_mean,PASSENGERS_sum,origin_dest,source,target,PASSENGERS_sum_norm,FREIGHT_sum_norm,MAIL_sum_norm,DISTANCE_mean_norm
103.0,1545.0,0.0,0.0,0.0,0.0,4.133333333333334,62.0,12769-15478,12769,15478,2.000611019373037,2.0,2.0,2.232768361581921
123.0,246.0,0.0,0.0,0.0,0.0,16.0,32.0,12769-15554,12769,15554,2.0003153648376966,2.0,2.0,2.2779661016949153
52.0,728.0,0.0,0.0,0.0,0.0,9.071428571428571,127.0,12769-15721,12769,15721,2.0012516041996085,2.0,2.0,2.1175141242937854
76.0,380.0,0.0,0.0,0.0,0.0,2.4,12.0,12771-10170,12771,10170,2.000118261814136,2.0,2.0,2.1717514124293786
13.0,312.0,12.458333333333334,299.0,212.45833333333334,5099.0,36.75,882.0,12772-10170,12772,10170,2.008692243339013,2.000013351435485,2.0028737996715336,2.0293785310734465
63.0,63.0,0.0,0.0,0.0,0.0,6.0,6.0,12772-12721,12772,12721,2.000059130907068,2.0,2.0,2.142372881355932
58.0,116.0,0.0,0.0,0.0,0.0,1.5,3.0,12772-13863,12772,13863,2.0000295654535343,2.0,2.0,2.1310734463276835
15.0,150.0,0.0,0.0,3.5,35.0,1.8,18.0,12772-13934,12772,13934,2.0001773927212043,2.0,2.000019726022456,2.0338983050847457
102.0,1224.0,3.4166666666666665,41.0,361.0833333333333,4333.0,1.9166666666666667,23.0,12773-15741,12773,15741,2.0002266684770946,2.000001830798846,2.0024420815800656,2.230508474576271
66.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,12774-13873,12774,13873,2.0000098551511782,2.0,2.0,2.1491525423728812
95.0,4655.0,151.69387755102042,7433.0,299.8979591836735,14695.0,92.48979591836735,4532.0,12779-10551,12779,10551,2.0446635451387825,2.0003319104346513,2.0082821114283558,2.214689265536723
17.0,527.0,569.8387096774194,17665.0,5.67741935483871,176.0,6.709677419354839,208.0,12779-11227,12779,11227,2.002049871445028,2.0007888063807497,2.000099193712922,2.0384180790960453
71.0,355.0,0.0,0.0,0.0,0.0,5.8,29.0,12779-11492,12779,11492,2.0002857993841627,2.0,2.0,2.16045197740113
40.0,920.0,0.13043478260869565,3.0,0.0,0.0,7.521739130434782,173.0,12779-12708,12779,12708,2.0017049411537973,2.0000001339608913,2.0,2.0903954802259888
83.0,830.0,0.0,0.0,0.0,0.0,5.4,54.0,12779-12831,12779,12831,2.000532178163613,2.0,2.0,2.1875706214689266
30.0,600.0,0.0,0.0,0.0,0.0,15.7,314.0,12779-12851,12779,12851,2.003094517469898,2.0,2.0,2.0677966101694913
77.0,154.0,0.0,0.0,0.0,0.0,15.0,30.0,12779-12853,12779,12853,2.0002956545353405,2.0,2.0,2.174011299435028
107.0,214.0,496.0,992.0,0.0,0.0,9.0,18.0,12779-12855,12779,12855,2.0001773927212043,2.000044296401342,2.0,2.24180790960452
83.0,83.0,0.0,0.0,0.0,0.0,9.0,9.0,12779-13579,12779,13579,2.0000886963606024,2.0,2.0,2.1875706214689266
44.0,616.0,0.0,0.0,0.0,0.0,3.2857142857142856,46.0,12779-13710,12779,13710,2.000453336954189,2.0,2.0,2.0994350282485876
261.0,261.0,0.0,0.0,0.0,0.0,9.0,9.0,12779-13714,12779,13714,2.0000886963606024,2.0,2.0,2.5898305084745763
87.0,174.0,0.0,0.0,0.0,0.0,2.0,4.0,12779-13770,12779,13770,2.000039420604712,2.0,2.0,2.1966101694915254
56.0,1232.0,0.0,0.0,0.0,0.0,5.590909090909091,123.0,12779-13894,12779,13894,2.0012121835948964,2.0,2.0,2.1265536723163843
94.0,470.0,0.0,0.0,0.0,0.0,2.8,14.0,12779-14130,12779,14130,2.0001379721164922,2.0,2.0,2.2124293785310734
142.0,142.0,0.0,0.0,0.0,0.0,2.0,2.0,12779-14718,12779,14718,2.000019710302356,2.0,2.0,2.32090395480226
61.0,427.0,0.0,0.0,0.0,0.0,3.2857142857142856,23.0,12779-15282,12779,15282,2.0002266684770946,2.0,2.0,2.137853107344633
88.0,176.0,0.0,0.0,0.0,0.0,1.5,3.0,12779-15798,12779,15798,2.0000295654535343,2.0,2.0,2.1988700564971753
55.0,715.0,0.0,0.0,0.0,0.0,7.230769230769231,94.0,12779-15862,12779,15862,2.0009263842107337,2.0,2.0,2.1242937853107344
73.0,1022.0,33.42857142857143,468.0,0.0,0.0,4.428571428571429,62.0,12779-15887,12779,15887,2.000611019373037,2.00002089789902,2.0,2.1649717514124296
46.0,46.0,112.0,112.0,3.0,3.0,2.0,2.0,12782-10056,12782,10056,2.000019710302356,2.000005001206603,2.0000016908019247,2.103954802259887
47.0,611.0,0.0,0.0,1.8461538461538463,24.0,2.230769230769231,29.0,12782-10170,12782,10170,2.0002857993841627,2.0,2.0000135264153984,2.1062146892655367
13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,12782-15091,12782,15091,2.0000098551511782,2.0,2.0,2.0293785310734465
213.0,2556.0,21.916666666666668,263.0,468.25,5619.0,20.833333333333332,250.0,12784-10245,12784,10245,2.002463787794505,2.0000117439047913,2.003166872005167,2.48135593220339
219.0,219.0,0.0,0.0,0.0,0.0,1.0,1.0,12784-11336,12784,11336,2.0000098551511782,2.0,2.0,2.4949152542372883
309.0,309.0,0.0,0.0,0.0,0.0,9.0,9.0,12784-12321,12784,12321,2.0000886963606024,2.0,2.0,2.698305084745763
41.0,451.0,20.90909090909091,230.0,0.0,0.0,3.3636363636363638,37.0,12784-12635,12784,12635,2.000364640593587,2.0000102703349887,2.0,2.0926553672316386
37.0,296.0,0.0,0.0,0.0,0.0,1.875,15.0,12784-12638,12784,12638,2.0001478272676705,2.0,2.0,2.0836158192090397
28.0,336.0,23.083333333333332,277.0,19.583333333333332,235.0,7.75,93.0,12784-12641,12784,12641,2.000916529059556,2.0000123690556166,2.0001324461507766,2.063276836158192
239.0,239.0,0.0,0.0,0.0,0.0,8.0,8.0,12784-12720,12784,12720,2.000078841209424,2.0,2.0,2.5401129943502827
324.0,324.0,0.0,0.0,0.0,0.0,9.0,9.0,12784-13715,12784,13715,2.0000886963606024,2.0,2.0,2.7322033898305085
55.0,55.0,0.0,0.0,0.0,0.0,2.0,2.0,12784-14167,12784,14167,2.000019710302356,2.0,2.0,2.1242937853107344
76.0,760.0,0.0,0.0,0.0,0.0,2.0,20.0,12784-14273,12784,14273,2.0001971030235604,2.0,2.0,2.1717514124293786
26.0,26.0,0.0,0.0,349.0,349.0,0.0,0.0,12785-10056,12785,10056,2.0,2.0,2.0001966966239193,2.0587570621468925
24.0,216.0,0.0,0.0,43.55555555555556,392.0,1.6666666666666667,15.0,12785-10170,12785,10170,2.0001478272676705,2.0,2.0002209314515085,2.0542372881355933
384.0,384.0,0.0,0.0,49.0,49.0,0.0,0.0,12807-10139,12807,10139,2.0,2.0,2.0000276164314386,2.8677966101694916
479.0,479.0,0.0,0.0,19.0,19.0,0.0,0.0,12807-10170,12807,10170,2.0,2.0,2.0000107084121903,3.082485875706215
442.0,27404.0,16595.40322580645,1028915.0,1451.6451612903227,90002.0,97.06451612903226,6018.0,12807-10299,12807,10299,2.059308299789319,2.0459447901075083,2.0507251849455503,2.998870056497175
127.0,1397.0,70.27272727272727,773.0,0.0,0.0,1.0909090909090908,12.0,12807-10304,12807,10304,2.000118261814136,2.0000345172562874,2.0,2.287005649717514
108.0,324.0,0.0,0.0,0.0,0.0,1.0,3.0,12807-10313,12807,10313,2.0000295654535343,2.0,2.0,2.2440677966101696
89.0,178.0,22.0,44.0,0.0,0.0,1.0,2.0,12807-10405,12807,10405,2.000019710302356,2.000001964759737,2.0,2.201129943502825
63.0,1827.0,767.551724137931,22259.0,3600.0689655172414,104402.0,25.75862068965517,747.0,12807-10416,12807,10416,2.0073617979299803,2.000993945158738,2.0588410341846335,2.142372881355932
101.0,3939.0,505.87179487179486,19729.0,49.333333333333336,1924.0,42.43589743589744,1655.0,12807-10551,12807,10551,2.0163102751996216,2.0008809714738645,2.0010843676344443,2.2282485875706213
663.0,1326.0,76.5,153.0,0.0,0.0,0.0,0.0,12807-10754,12807,10754,2.0,2.000006832005449,2.0,3.4983050847457626
602.0,602.0,70.0,70.0,0.0,0.0,0.0,0.0,12807-10926,12807,10926,2.0,2.000003125754127,2.0,3.36045197740113
137.0,137.0,247.0,247.0,0.0,0.0,0.0,0.0,12807-11227,12807,11227,2.0,2.0000110294467053,2.0,2.309604519774011
388.0,388.0,0.0,0.0,0.0,0.0,37.0,37.0,12807-11280,12807,11280,2.000364640593587,2.0,2.0,2.8768361581920905
135.0,135.0,0.0,0.0,0.0,0.0,2.0,2.0,12807-11492,12807,11492,2.000019710302356,2.0,2.0,2.305084745762712
63.0,2331.0,1200.3513513513512,44413.0,3082.0,114034.0,34.027027027027025,1259.0,12807-11550,12807,11550,2.012407635333126,2.001983201686286,2.0642696355645533,2.142372881355932
414.0,1242.0,127.66666666666667,383.0,0.0,0.0,0.0,0.0,12807-11555,12807,11555,2.0,2.0000171023404376,2.0,2.935593220338983
474.0,474.0,0.0,0.0,0.0,0.0,6.0,6.0,12807-11559,12807,11559,2.000059130907068,2.0,2.0,3.071186440677966
514.0,9766.0,379.63157894736844,7213.0,0.0,0.0,0.7368421052631579,14.0,12807-11630,12807,11630,2.0001379721164922,2.0003220866359666,2.0,3.161581920903955
521.0,1563.0,0.0,0.0,0.0,0.0,15.0,45.0,12807-11643,12807,11643,2.000443481803011,2.0,2.0,3.1774011299435028
271.0,813.0,0.0,0.0,241.0,723.0,8.666666666666666,26.0,12807-11844,12807,11844,2.0002562339306285,2.0,2.0004074832638787,2.6124293785310737
115.0,460.0,10.0,40.0,0.0,0.0,1.0,4.0,12807-12087,12807,12087,2.000039420604712,2.0000017861452153,2.0,2.2598870056497176
100.0,1600.0,337.8125,5405.0,20.375,326.0,4.375,70.0,12807-12195,12807,12195,2.0006898605824612,2.0002413528722305,2.0001837338091626,2.225988700564972
212.0,424.0,2300.0,4600.0,0.0,0.0,1.0,2.0,12807-12615,12807,12615,2.000019710302356,2.0002054066997705,2.0,2.47909604519774
119.0,357.0,0.0,0.0,0.0,0.0,1.6666666666666667,5.0,12807-12676,12807,12676,2.0000492757558903,2.0,2.0,2.2689265536723164
99.0,99.0,0.0,0.0,0.0,0.0,2.0,2.0,12807-12709,12807,12709,2.000019710302356,2.0,2.0,2.223728813559322
103.0,309.0,140.0,420.0,0.0,0.0,2.0,6.0,12807-12719,12807,12719,2.000059130907068,2.0000187545247616,2.0,2.232768361581921
68.0,2040.0,969.2,29076.0,2723.3,81699.0,25.866666666666667,776.0,12807-12769,12807,12769,2.007647597314143,2.0012983489570724,2.046045608818321,2.153672316384181
0.0,0.0,1533.3333333333333,4600.0,0.0,0.0,1.6666666666666667,5.0,12807-12807,12807,12807,2.0000492757558903,2.0002054066997705,2.0,2.0
86.0,258.0,40.0,120.0,0.0,0.0,0.6666666666666666,2.0,12807-12831,12807,12831,2.000019710302356,2.0000053584356463,2.0,2.1943502824858756
107.0,107.0,1.0,1.0,0.0,0.0,0.0,0.0,12807-12855,12807,12855,2.0,2.0000000446536306,2.0,2.24180790960452
254.0,508.0,0.0,0.0,0.0,0.0,27.5,55.0,12807-13196,12807,13196,2.000542033314791,2.0,2.0,2.5740112994350284
44.0,836.0,58.0,1102.0,0.0,0.0,4.947368421052632,94.0,12807-13369,12807,13369,2.0009263842107337,2.000049208300684,2.0,2.0994350282485876
13.0,455.0,1355.2857142857142,47435.0,33425.02857142857,1169876.0,17.17142857142857,601.0,12807-13434,12807,13434,2.0059229458579892,2.002118144957309,2.6593428641959167,2.0293785310734465
120.0,360.0,45.0,135.0,0.0,0.0,0.0,0.0,12807-13710,12807,13710,2.0,2.0000060282401018,2.0,2.2711864406779663
246.0,246.0,0.0,0.0,15.0,15.0,0.0,0.0,12807-13768,12807,13768,2.0,2.0,2.000008454009624,2.5559322033898306
85.0,340.0,2.5,10.0,0.0,0.0,2.5,10.0,12807-13770,12807,13770,2.00009855151178,2.000000446536304,2.0,2.1920903954802258
182.0,910.0,72.0,360.0,0.0,0.0,1.6,8.0,12807-13873,12807,13873,2.000078841209424,2.0000160753069385,2.0,2.4112994350282486
121.0,484.0,34.25,137.0,0.0,0.0,4.5,18.0,12807-13894,12807,13894,2.0001773927212043,2.000006117547363,2.0,2.2734463276836157
466.0,466.0,0.0,0.0,1004.0,1004.0,0.0,0.0,12807-14013,12807,14013,2.0,2.0,2.000565855044169,3.0531073446327683
447.0,447.0,7.0,7.0,0.0,0.0,0.0,0.0,12807-14102,12807,14102,2.0,2.0000003125754127,2.0,3.010169491525424
16.0,592.0,3525.675675675676,130450.0,30230.945945945947,1118545.0,25.83783783783784,956.0,12807-14234,12807,14234,2.009421524526186,2.005825066083714,2.6304126796617946,2.0361581920903955
68.0,1292.0,26.263157894736842,499.0,8.421052631578947,160.0,3.6315789473684212,69.0,12807-14627,12807,14627,2.0006800054312834,2.000022282161562,2.0000901761026566,2.153672316384181
76.0,760.0,10.8,108.0,0.0,0.0,9.1,91.0,12807-14718,12807,14718,2.0008968187572,2.0000048225920817,2.0,2.1717514124293786
128.0,256.0,7.0,14.0,0.0,0.0,1.0,2.0,12807-14816,12807,14816,2.000019710302356,2.0000006251508253,2.0,2.289265536723164
106.0,636.0,34.833333333333336,209.0,0.0,0.0,1.0,6.0,12807-14895,12807,14895,2.000059130907068,2.0000093326087502,2.0,2.23954802259887
59.0,1357.0,1211.304347826087,27860.0,1519.8260869565217,34956.0,6.826086956521739,157.0,12807-15085,12807,15085,2.001547258734949,2.001244050142524,2.0197012240278736,2.1333333333333333
103.0,206.0,22.5,45.0,0.0,0.0,0.0,0.0,12807-15257,12807,15257,2.0,2.0000020094133673,2.0,2.232768361581921
122.0,244.0,15.5,31.0,0.0,0.0,0.0,0.0,12807-15282,12807,15282,2.0,2.000001384262542,2.0,2.2757062146892655
149.0,1788.0,358.8333333333333,4306.0,0.0,0.0,2.0833333333333335,25.0,12807-15478,12807,15478,2.0002463787794507,2.0001922785324373,2.0,2.336723163841808
84.0,420.0,2.0,10.0,0.0,0.0,10.6,53.0,12807-15554,12807,15554,2.000522323012435,2.000000446536304,2.0,2.1898305084745764
106.0,636.0,10.5,63.0,0.0,0.0,1.3333333333333333,8.0,12807-15721,12807,15721,2.000078841209424,2.0000028131787144,2.0,2.23954802259887
15.0,30.0,5.5,11.0,42.0,84.0,0.0,0.0,12815-12253,12815,12253,2.0,2.000000491189934,2.0000473424538945,2.0338983050847457
0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12815-12815,12815,12815,2.000019710302356,2.0,2.0,2.0
61.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,12815-14229,12815,14229,2.0000098551511782,2.0,2.0,2.137853107344633
91.0,91.0,0.0,0.0,0.0,0.0,8.0,8.0,12815-14270,12815,14270,2.000078841209424,2.0,2.0,2.2056497175141243
41.0,1271.0,208.32258064516128,6458.0,639.0645161290323,19811.0,74.90322580645162,2322.0,12815-15741,12815,15741,2.0228836610353604,2.000288373145026,2.0111654923107967,2.0926553672316386
100.0,100.0,0.0,0.0,0.0,0.0,18.0,18.0,12815-15754,12815,15754,2.0001773927212043,2.0,2.0,2.225988700564972
775.0,47275.0,11882.672131147541,724843.0,6108.639344262295,372627.0,244.75409836065575,14930.0,12819-10299,12819,10299,2.1471374070878246,2.0323668714091023,2.21001281627859,3.751412429378531
617.0,617.0,0.0,0.0,825.0,825.0,0.0,0.0,12819-10926,12819,10926,2.0,2.0,2.0004649705293223,3.394350282485876
57.0,171.0,0.0,0.0,0.0,0.0,54.0,162.0,12819-10961,12819,10961,2.0015965344908393,2.0,2.0,2.128813559322034
856.0,856.0,0.0,0.0,0.0,0.0,13.0,13.0,12819-11630,12819,11630,2.0001281169653145,2.0,2.0,3.9344632768361585
234.0,14040.0,18264.55,1095873.0,3567.8166666666666,214069.0,269.65,16179.0,12819-12523,12819,12523,2.1594464909091706,2.048934707890822,2.120649425747306,2.528813559322034
67.0,134.0,0.0,0.0,0.0,0.0,11.5,23.0,12819-12633,12819,12633,2.0002266684770946,2.0,2.0,2.151412429378531
56.0,1176.0,2205.3809523809523,46313.0,26295.904761904763,552214.0,447.7142857142857,9402.0,12819-12728,12819,12728,2.0926581313757353,2.0020680435840172,2.311228164702143,2.1265536723163843
0.0,0.0,410.5,821.0,3036.0,6072.0,0.0,0.0,12819-12819,12819,12819,2.0,2.000036660630546,2.003422183095813,2.0
1624.0,1624.0,0.0,0.0,0.0,0.0,84.0,84.0,12819-12954,12819,12954,2.0008278326989535,2.0,2.0,5.670056497175141
111.0,2664.0,1202.75,28866.0,19205.166666666668,460924.0,92.29166666666667,2215.0,12819-14256,12819,14256,2.0218291598593123,2.001288971694691,2.2597770621302073,2.2508474576271187
680.0,19040.0,71146.75,1992109.0,1320.5,36974.0,2805.5714285714284,78556.0,12819-14747,12819,14747,2.774181255940466,2.0889548989724886,2.020838570122628,3.536723163841808
183.0,5124.0,6227.392857142857,174367.0,1612.4642857142858,45149.0,139.85714285714286,3916.0,12819-14828,12819,14828,2.0385927720131227,2.007786119569329,2.0254460053677326,2.4135593220338984
82.0,1968.0,1685.8333333333333,40460.0,17412.083333333332,417890.0,100.04166666666667,2401.0,12819-15841,12819,15841,2.0236622179784236,2.001806685885374,2.235523072119465,2.1853107344632767
412.0,1236.0,0.0,0.0,464.3333333333333,1393.0,0.0,0.0,12819-15991,12819,15991,2.0,2.0,2.000785095693753,2.9310734463276837
587.0,2348.0,0.0,0.0,0.0,0.0,2.0,8.0,12822-10299,12822,10299,2.000078841209424,2.0,2.0,3.3265536723163844
115.0,230.0,75.0,150.0,0.0,0.0,4.5,9.0,12822-11941,12822,11941,2.0000886963606024,2.0000066980445577,2.0,2.2598870056497176
157.0,157.0,0.0,0.0,0.0,0.0,6.0,6.0,12822-12704,12822,12704,2.000059130907068,2.0,2.0,2.3548022598870055
64.0,2624.0,251.8048780487805,10324.0,140.1951219512195,5748.0,49.58536585365854,2033.0,12822-13873,12822,13873,2.0200355223449127,2.000461004080094,2.003239576487934,2.144632768361582
65.0,1040.0,0.0,0.0,0.0,0.0,7.375,118.0,12822-14805,12822,14805,2.001162907839006,2.0,2.0,2.146892655367232
168.0,168.0,0.0,0.0,0.0,0.0,9.0,9.0,12822-14856,12822,14856,2.0000886963606024,2.0,2.0,2.3796610169491528
166.0,166.0,0.0,0.0,0.0,0.0,8.0,8.0,12822-15049,12822,15049,2.000078841209424,2.0,2.0,2.375141242937853
7.0,70.0,0.0,0.0,0.0,0.0,3.6,36.0,12822-15245,12822,15245,2.0003547854424086,2.0,2.0,2.015819209039548
196.0,588.0,0.0,0.0,0.0,0.0,5.0,15.0,12822-15478,12822,15478,2.0001478272676705,2.0,2.0,2.4429378531073445
51.0,969.0,0.15789473684210525,3.0,0.0,0.0,2.736842105263158,52.0,12822-15709,12822,15709,2.000512467861257,2.0000001339608913,2.0,2.1152542372881356
100.0,200.0,0.0,0.0,0.0,0.0,3.5,7.0,12822-15794,12822,15794,2.0000689860582463,2.0,2.0,2.225988700564972
8.0,72.0,11.777777777777779,106.0,2.2222222222222223,20.0,3.6666666666666665,33.0,12831-10405,12831,10405,2.000325219988875,2.000004733284821,2.000011272012832,2.0180790960451978
24.0,1224.0,131.2941176470588,6696.0,93.33333333333333,4760.0,75.76470588235294,3864.0,12831-10551,12831,10551,2.038080304151866,2.0002990007090573,2.00268273905403,2.0542372881355933
79.0,79.0,0.0,0.0,0.0,0.0,18.0,18.0,12831-11227,12831,11227,2.0001773927212043,2.0,2.0,2.1785310734463277
64.0,64.0,0.0,0.0,0.0,0.0,3.0,3.0,12831-12708,12831,12708,2.0000295654535343,2.0,2.0,2.144632768361582
35.0,35.0,0.0,0.0,0.0,0.0,2.0,2.0,12831-12709,12831,12709,2.000019710302356,2.0,2.0,2.07909604519774
83.0,415.0,0.0,0.0,0.0,0.0,3.2,16.0,12831-12779,12831,12779,2.0001576824188483,2.0,2.0,2.1875706214689266
86.0,86.0,0.0,0.0,0.0,0.0,1.0,1.0,12831-12807,12831,12807,2.0000098551511782,2.0,2.0,2.1943502824858756
73.0,292.0,0.0,0.0,0.0,0.0,9.0,36.0,12831-12851,12831,12851,2.0003547854424086,2.0,2.0,2.1649717514124296
37.0,185.0,0.0,0.0,0.0,0.0,9.2,46.0,12831-12855,12831,12855,2.000453336954189,2.0,2.0,2.0836158192090397
79.0,316.0,0.0,0.0,0.0,0.0,4.0,16.0,12831-13710,12831,13710,2.0001576824188483,2.0,2.0,2.1785310734463277
4.0,32.0,2.875,23.0,0.0,0.0,2.5,20.0,12831-13770,12831,13770,2.0001971030235604,2.0000010270334987,2.0,2.009039548022599
90.0,1260.0,0.0,0.0,0.0,0.0,2.357142857142857,33.0,12831-13894,12831,13894,2.000325219988875,2.0,2.0,2.2033898305084745
28.0,168.0,0.0,0.0,0.0,0.0,7.333333333333333,44.0,12831-14130,12831,14130,2.0004336266518328,2.0,2.0,2.063276836158192
159.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,12831-14816,12831,14816,2.0000098551511782,2.0,2.0,2.359322033898305
56.0,56.0,0.0,0.0,0.0,0.0,6.0,6.0,12831-15257,12831,15257,2.000059130907068,2.0,2.0,2.1265536723163843
95.0,380.0,0.0,0.0,0.0,0.0,2.5,10.0,12831-15282,12831,15282,2.00009855151178,2.0,2.0,2.214689265536723
22.0,66.0,0.0,0.0,0.0,0.0,3.6666666666666665,11.0,12831-15798,12831,15798,2.0001084066629584,2.0,2.0,2.0497175141242936
38.0,114.0,0.0,0.0,0.0,0.0,8.333333333333334,25.0,12831-15862,12831,15862,2.0002463787794507,2.0,2.0,2.085875706214689
72.0,144.0,0.0,0.0,0.0,0.0,2.5,5.0,12831-15887,12831,15887,2.0000492757558903,2.0,2.0,2.1627118644067798
612.0,1836.0,583.3333333333334,1750.0,0.0,0.0,4.666666666666667,14.0,12841-10299,12841,10299,2.0001379721164922,2.0000781438531736,2.0,3.383050847457627
19.0,228.0,491.6666666666667,5900.0,2875.8333333333335,34510.0,127.75,1533.0,12841-10917,12841,10917,2.0151079467559034,2.000263456419271,2.0194498581417184,2.0429378531073445
192.0,192.0,0.0,0.0,0.0,0.0,5.0,5.0,12841-11445,12841,11445,2.0000492757558903,2.0,2.0,2.433898305084746
422.0,422.0,0.0,0.0,0.0,0.0,27.0,27.0,12841-12321,12841,12321,2.0002660890818067,2.0,2.0,2.9536723163841807
49.0,98.0,0.0,0.0,0.0,0.0,1.0,2.0,12841-12663,12841,12663,2.000019710302356,2.0,2.0,2.1107344632768363
351.0,351.0,0.0,0.0,0.0,0.0,4.0,4.0,12841-12755,12841,12755,2.000039420604712,2.0,2.0,2.7932203389830508
75.0,225.0,76.66666666666667,230.0,46.0,138.0,1.0,3.0,12841-13704,12841,13704,2.0000295654535343,2.0000102703349887,2.000077776888541,2.169491525423729
281.0,281.0,0.0,0.0,0.0,0.0,9.0,9.0,12841-15293,12841,15293,2.0000886963606024,2.0,2.0,2.6350282485875707
184.0,184.0,0.0,0.0,0.0,0.0,8.0,8.0,12844-10139,12844,10139,2.000078841209424,2.0,2.0,2.4158192090395483
125.0,125.0,0.0,0.0,0.0,0.0,9.0,9.0,12844-11411,12844,11411,2.0000886963606024,2.0,2.0,2.2824858757062145
506.0,506.0,1410.0,1410.0,0.0,0.0,2.0,2.0,12844-11630,12844,11630,2.000019710302356,2.0000629616188426,2.0,3.143502824858757
122.0,244.0,3.5,7.0,0.0,0.0,7.5,15.0,12844-12268,12844,12268,2.0001478272676705,2.0000003125754127,2.0,2.2757062146892655
213.0,213.0,0.0,0.0,0.0,0.0,2.0,2.0,12844-13806,12844,13806,2.000019710302356,2.0,2.0,2.48135593220339
114.0,228.0,0.0,0.0,0.0,0.0,7.0,14.0,12844-13942,12844,13942,2.0001379721164922,2.0,2.0,2.2576271186440677
79.0,3476.0,287.1136363636364,12633.0,207.3181818181818,9122.0,61.31818181818182,2698.0,12844-13970,12844,13970,2.0265891978782955,2.000564109312653,2.0051411650527022,2.1785310734463277
72.0,1080.0,42.4,636.0,31.666666666666668,475.0,15.466666666666667,232.0,12844-14102,12844,14102,2.0022863950733005,2.000028399708925,2.0002677103047612,2.1627118644067798
48.0,816.0,0.0,0.0,0.0,0.0,12.941176470588236,220.0,12844-14485,12844,14485,2.0021681332591643,2.0,2.0,2.1084745762711865
206.0,206.0,0.0,0.0,0.0,0.0,7.0,7.0,12844-14804,12844,14804,2.0000689860582463,2.0,2.0,2.465536723163842
146.0,146.0,0.0,0.0,0.0,0.0,8.0,8.0,12844-15785,12844,15785,2.000078841209424,2.0,2.0,2.3299435028248587
43.0,1075.0,111.08,2777.0,3.04,76.0,8.24,206.0,12844-15861,12844,15861,2.002030161142672,2.000124003131579,2.0000428336487617,2.097175141242938
62.0,558.0,2651.1111111111113,23860.0,0.0,0.0,153.66666666666666,1383.0,12847-15741,12847,15741,2.0136296740792003,2.0010654356209843,2.0,2.1401129943502823
97.0,97.0,0.0,0.0,0.0,0.0,6.0,6.0,12851-10241,12851,10241,2.000059130907068,2.0,2.0,2.2192090395480224
75.0,150.0,0.0,0.0,0.0,0.0,2.0,4.0,12851-10405,12851,10405,2.000039420604712,2.0,2.0,2.169491525423729
77.0,4235.0,165.5818181818182,9107.0,84.36363636363636,4640.0,51.981818181818184,2859.0,12851-10551,12851,10551,2.0281758772179566,2.0004066606119157,2.002615106977038,2.174011299435028
43.0,602.0,0.0,0.0,0.0,0.0,3.857142857142857,54.0,12851-11227,12851,11227,2.000532178163613,2.0,2.0,2.097175141242938
45.0,315.0,0.0,0.0,7.0,49.0,3.7142857142857144,26.0,12851-11492,12851,11492,2.0002562339306285,2.0,2.0000276164314386,2.1016949152542375
77.0,77.0,0.0,0.0,0.0,0.0,7.0,7.0,12851-11952,12851,11952,2.0000689860582463,2.0,2.0,2.174011299435028
12.0,324.0,228.77777777777777,6177.0,4.888888888888889,132.0,9.703703703703704,262.0,12851-12708,12851,12708,2.002582049608641,2.000275825474888,2.0000743952846918,2.0271186440677966
92.0,92.0,0.0,0.0,0.0,0.0,4.0,4.0,12851-12709,12851,12709,2.000039420604712,2.0,2.0,2.207909604519774
30.0,690.0,0.21739130434782608,5.0,0.0,0.0,13.173913043478262,303.0,12851-12779,12851,12779,2.0029861108069396,2.000000223268152,2.0,2.0677966101694913
73.0,511.0,0.0,0.0,0.0,0.0,6.0,42.0,12851-12831,12851,12831,2.0004139163494767,2.0,2.0,2.1649717514124296
47.0,188.0,0.0,0.0,0.0,0.0,10.25,41.0,12851-12853,12851,12853,2.000404061198299,2.0,2.0,2.1062146892655367
87.0,174.0,0.0,0.0,0.0,0.0,4.5,9.0,12851-12855,12851,12855,2.0000886963606024,2.0,2.0,2.1966101694915254
113.0,113.0,0.0,0.0,0.0,0.0,9.0,9.0,12851-13579,12851,13579,2.0000886963606024,2.0,2.0,2.255367231638418
67.0,67.0,0.0,0.0,0.0,0.0,3.0,3.0,12851-13710,12851,13710,2.0000295654535343,2.0,2.0,2.151412429378531
81.0,972.0,0.0,0.0,0.0,0.0,5.583333333333333,67.0,12851-13894,12851,13894,2.0006602951289274,2.0,2.0,2.1830508474576273
75.0,375.0,0.0,0.0,0.0,0.0,1.2,6.0,12851-14130,12851,14130,2.000059130907068,2.0,2.0,2.169491525423729
76.0,76.0,0.0,0.0,0.0,0.0,5.0,5.0,12851-14282,12851,14282,2.0000492757558903,2.0,2.0,2.1717514124293786
114.0,114.0,107.0,107.0,50.0,50.0,6.0,6.0,12851-15257,12851,15257,2.000059130907068,2.000004777938451,2.0000281800320803,2.2576271186440677
