FEATURE_ID,FEATURE_NA,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIM_LONG_,PRIM_LAT_D,PRIM_LON_1,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREAT,DATE_EDITE
601680,Ward Park,Park,MA,25,Middlesex,17,422026N,0713310W,42.340649499999998,-71.552842900000002,,,,,126,413,Marlborough,08/27/2002,
601721,Riverside Park,Park,MA,25,Middlesex,17,422250N,0713448W,42.380648899999997,-71.580066200000005,,,,,66,217,Hudson,08/27/2002,
601747,Taft Memorial Park,Park,MA,25,Worcester,27,420430N,0713813W,42.075097000000000,-71.637010500000002,,,,,95,312,Uxbridge,08/27/2002,
601776,Purgatory Chasm State Park,Park,MA,25,Worcester,27,420745N,0714243W,42.129262599999997,-71.712012999999999,,,,,144,472,Grafton,08/27/2002,
601818,Sholan Park,Park,MA,25,Worcester,27,422500N,0714428W,42.416758700000003,-71.741181800000007,,,,,143,469,Clinton,08/27/2002,
601835,Carlisle Park,Park,MA,25,Worcester,27,422445N,0714120W,42.412592300000000,-71.688958099999994,,,,,137,449,Clinton,08/27/2002,
601839,Hadwen Park,Park,MA,25,Worcester,27,421402N,0715028W,42.233982200000000,-71.841183000000001,,,,,167,548,Worcester South,08/27/2002,
601873,Marshall Park,Park,MA,25,Worcester,27,423553N,0714348W,42.598145299999999,-71.730071800000005,,,,,171,561,Shirley,08/27/2002,
601898,Elm Park,Park,MA,25,Worcester,27,421606N,0714913W,42.268426300000002,-71.820349300000004,,,,,177,581,Worcester North,08/27/2002,
601901,Salisbury Park,Park,MA,25,Worcester,27,421636N,0714851W,42.276759699999999,-71.814238200000005,,,,,200,656,Worcester North,08/27/2002,
601904,Dodge Park,Park,MA,25,Worcester,27,421752N,0714743W,42.297870699999997,-71.795349000000002,,,,,173,568,Worcester North,08/27/2002,
601906,Chandler Hill Park,Park,MA,25,Worcester,27,421610N,0714710W,42.269537600000000,-71.786182100000005,,,,,200,656,Worcester North,08/27/2002,
601907,Burncoat Park,Park,MA,25,Worcester,27,421735N,0714713W,42.293148600000002,-71.787015499999995,,,,,187,614,Worcester North,08/27/2002,
601908,Institute Park,Park,MA,25,Worcester,27,421636N,0714828W,42.276759699999999,-71.807849099999999,,,,,156,512,Worcester North,08/27/2002,
601918,Greenwood Park,Park,MA,25,Worcester,27,421336N,0714743W,42.226760499999997,-71.795348700000005,,,,,152,499,Worcester South,08/27/2002,
601924,Oread Castle Park,Park,MA,25,Worcester,27,421527N,0714843W,42.257593200000002,-71.812015799999998,,,,,149,489,Worcester North,08/27/2002,
601926,Crompton Park,Park,MA,25,Worcester,27,421503N,0714813W,42.250926600000000,-71.803682300000006,,,,,138,453,Worcester North,08/27/2002,
601937,Beaver Brook Park,Park,MA,25,Worcester,27,421538N,0714928W,42.260648699999997,-71.824516099999997,,,,,146,479,Worcester North,08/27/2002,
601941,Goodale Park,Park,MA,25,Worcester,27,422215N,0714718W,42.370925499999998,-71.788404799999995,,,,,159,522,Worcester North,08/27/2002,
601973,Lowell Park,Park,MA,25,Barnstable,1,413729N,0702605W,41.624831999999998,-70.434747999999999,,,,,16,52,Cotuit,08/27/2002,
601989,Veterans Memorial Park,Park,MA,25,Barnstable,1,413825N,0701643W,41.640389100000000,-70.278632099999996,,,,,3,10,Hyannis,08/27/2002,
601990,Kalmus Park Beach,Park,MA,25,Barnstable,1,413805N,0701643W,41.634833600000000,-70.278632099999996,,,,,2,7,Hyannis,08/27/2002,
601995,Goodwill Park,Park,MA,25,Barnstable,1,413406N,0703649W,41.568441999999997,-70.613640899999993,,,,,3,10,Falmouth,08/27/2002,
